Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
New Caledonia,France,2020-09-20 04:22:56,-20.904304999999997,165.618042,26,0,26,0.0,"New Caledonia, France",9.107117212101258,0.0
Reunion,France,2020-09-20 04:22:56,-21.1151,55.5364,3194,15,2482,697.0,"Reunion, France",356.74873898144546,0.469630557294928
Saint Barthelemy,France,2020-09-20 04:22:56,17.9,-62.8333,23,0,16,7.0,"Saint Barthelemy, France",232.6757713707637,0.0
Saint Pierre and Miquelon,France,2020-09-20 04:22:56,46.8852,-56.3159,11,0,5,6.0,"Saint Pierre and Miquelon, France",189.8188093183779,0.0
St Martin,France,2020-09-20 04:22:56,18.0708,-63.0501,330,6,206,118.0,"St Martin, France",853.6175276132336,1.818181818181818
,France,2020-09-20 04:22:56,46.2276,2.2137,444978,31085,76583,337913.0,France,681.5168762483625,6.985738620785747
,Gabon,2020-09-20 04:22:56,-0.8037,11.6094,8696,53,7848,795.0,Gabon,390.70362595968595,0.6094756209751611
,Gambia,2020-09-20 04:22:56,13.4432,-15.3101,3504,108,1992,1404.0,Gambia,144.9932634408424,3.0821917808219177
,Georgia,2020-09-20 04:22:56,42.3154,43.3569,3306,19,1481,1806.0,Georgia,82.87427851623455,0.5747126436781609
Baden-Wurttemberg,Germany,2020-09-20 04:22:56,48.6616,9.3501,46779,1871,41228,3680.0,"Baden-Wurttemberg, Germany",422.5923532636833,3.9996579661814065
Bayern,Germany,2020-09-20 04:22:56,48.7904,11.4979,64465,2648,56398,5419.0,"Bayern, Germany",492.9752649765945,4.107655316838596
Berlin,Germany,2020-09-20 04:22:56,52.52,13.405,13064,227,11667,1170.0,"Berlin, Germany",358.42588919196686,1.7375995101041029
Brandenburg,Germany,2020-09-20 04:22:56,52.4125,12.5316,4117,173,3792,152.0,"Brandenburg, Germany",163.8987275455359,4.202088899684236
Bremen,Germany,2020-09-20 04:22:56,53.0793,8.8017,2192,59,2015,118.0,"Bremen, Germany",320.94362109911475,2.6916058394160585
Hamburg,Germany,2020-09-20 04:22:56,53.5511,9.9937,7149,269,6129,751.0,"Hamburg, Germany",388.28381162287866,3.7627640229402712
Hessen,Germany,2020-09-20 04:22:56,50.6521,9.1624,17516,543,15649,1324.0,"Hessen, Germany",279.54889783585804,3.100022836263987
Mecklenburg-Vorpommern,Germany,2020-09-20 04:22:56,53.6127,12.4296,1105,20,1014,71.0,"Mecklenburg-Vorpommern, Germany",68.64739776662991,1.8099547511312215
Niedersachsen,Germany,2020-09-20 04:22:56,52.6367,9.8451,18775,669,16482,1624.0,"Niedersachsen, Germany",235.2035365592109,3.5632490013315583
Nordrhein-Westfalen,Germany,2020-09-20 04:22:56,51.4332,7.6616,64692,1844,58524,4324.0,"Nordrhein-Westfalen, Germany",360.7497854054038,2.8504297285599463
Rheinland-Pfalz,Germany,2020-09-20 04:22:56,50.1183,7.309,10075,247,9057,771.0,"Rheinland-Pfalz, Germany",246.6434458696587,2.4516129032258065
Saarland,Germany,2020-09-20 04:22:56,49.3964,7.023,3275,176,3003,96.0,"Saarland, Germany",330.63808607493723,5.3740458015267185
Sachsen,Germany,2020-09-20 04:22:56,51.1045,13.2017,6658,226,5826,606.0,"Sachsen, Germany",163.26882931246854,3.3944127365575247
Sachsen-Anhalt,Germany,2020-09-20 04:22:56,51.9503,11.6923,2423,66,2213,144.0,"Sachsen-Anhalt, Germany",109.72136750046757,2.723895996698308
Schleswig-Holstein,Germany,2020-09-20 04:22:56,54.2194,9.6961,4384,161,3981,242.0,"Schleswig-Holstein, Germany",151.34400658401663,3.672445255474453
Thuringen,Germany,2020-09-20 04:22:56,51.011,10.8453,3919,189,3532,198.0,"Thuringen, Germany",182.86210219093903,4.82265884154121
Unknown,Germany,2020-09-20 04:22:56,,,2344,0,0,2344.0,"Unknown, Germany",,0.0
,Ghana,2020-09-20 04:22:56,7.9465,-1.0232,45877,297,45081,499.0,Ghana,147.64290928973742,0.6473832203500665
,Greece,2020-09-20 04:22:56,39.0742,21.8243,14978,331,1347,13300.0,Greece,143.70065746552643,2.2099078648684736
,Grenada,2020-09-20 04:22:56,12.1165,-61.678999999999995,24,0,24,0.0,Grenada,21.329730978768033,0.0
,Guatemala,2020-09-20 04:22:56,15.7835,-90.2308,85152,3105,74497,7550.0,Guatemala,475.29614887432814,3.646420518602029
,Guinea,2020-09-20 04:22:56,9.9456,-9.6966,10286,63,9681,542.0,Guinea,78.32302529424055,0.612482986583706
,Guinea-Bissau,2020-09-20 04:22:56,11.8037,-15.1804,2303,39,1127,1137.0,Guinea-Bissau,117.02247664885842,1.6934433347807207
,Guyana,2020-09-20 04:22:56,4.860416000000002,-58.93018000000001,2168,64,1331,773.0,Guyana,275.6309444046791,2.9520295202952034
,Haiti,2020-09-20 04:22:56,18.9712,-72.2852,8600,221,6363,2016.0,Haiti,75.42183828803653,2.569767441860465
,Holy See,2020-09-20 04:22:56,41.9029,12.4534,12,0,12,0.0,Holy See,1483.3127317676144,0.0
,Honduras,2020-09-20 04:22:56,15.2,-86.2419,71143,2166,21810,47167.0,Honduras,718.2818340715753,3.0445721996542177
,Hungary,2020-09-20 04:22:56,47.1625,19.5033,16920,675,4382,11863.0,Hungary,175.14893352725315,3.98936170212766
,Iceland,2020-09-20 04:22:56,64.9631,-19.0208,2307,10,2116,181.0,Iceland,676.0439560439562,0.4334633723450369
Andaman and Nicobar Islands,India,2020-09-20 04:22:56,11.225999,92.96817800000001,3631,52,3414,165.0,"Andaman and Nicobar Islands, India",870.6682396723544,1.4321123657394657
Andhra Pradesh,India,2020-09-20 04:22:56,15.9129,79.74,609558,5244,519891,84423.0,"Andhra Pradesh, India",1130.8341944263138,0.8602954927997007
Arunachal Pradesh,India,2020-09-20 04:22:56,27.768456,96.384277,7005,13,5106,1886.0,"Arunachal Pradesh, India",446.0482228751103,0.18558172733761602
Assam,India,2020-09-20 04:22:56,26.357149,92.83044100000001,152858,540,123687,28631.0,"Assam, India",429.2915229485945,0.3532690470894556
Bihar,India,2020-09-20 04:22:56,25.679658,85.60484,165218,859,151750,12609.0,"Bihar, India",132.3862964470027,0.519919137140021
Chandigarh,India,2020-09-20 04:22:56,30.733839,76.76827800000002,9506,113,6415,2978.0,"Chandigarh, India",820.5629306854802,1.1887229118451503
Chhattisgarh,India,2020-09-20 04:22:56,21.264705,82.035366,81617,645,44392,36580.0,"Chhattisgarh, India",277.2671542087029,0.790276535525687
Dadra and Nagar Haveli and Daman and Diu,India,2020-09-20 04:22:56,20.194742,73.080901,2859,2,2639,218.0,"Dadra and Nagar Haveli and Daman and Diu, India",464.33142122119654,0.06995452955578874
Delhi,India,2020-09-20 04:22:56,28.646519,77.10898,238828,4907,201671,32250.0,"Delhi, India",1276.4095751134014,2.0546167116083542
Goa,India,2020-09-20 04:22:56,15.359682000000001,74.057396,27379,335,21314,5730.0,"Goa, India",1726.02048857368,1.2235655064100224
Gujarat,India,2020-09-20 04:22:56,22.694884,71.590923,120336,3286,100974,16076.0,"Gujarat, India",188.4006266932294,2.7306874085892834
Haryana,India,2020-09-20 04:22:56,29.20004,76.332824,106261,1092,83878,21291.0,"Haryana, India",376.749372054834,1.0276583130217107
Himachal Pradesh,India,2020-09-20 04:22:56,31.927213000000002,77.233081,11622,111,7081,4430.0,"Himachal Pradesh, India",155.95907382693534,0.9550851832731028
Jammu and Kashmir,India,2020-09-20 04:22:56,33.75943,76.612638,61041,966,39305,20770.0,"Jammu and Kashmir, India",448.6224048824369,1.5825428810144002
Jharkhand,India,2020-09-20 04:22:56,23.654536,85.557631,68578,602,54052,13924.0,"Jharkhand, India",177.69107218572196,0.8778325410481496
Karnataka,India,2020-09-20 04:22:56,14.705179999999999,76.166436,502982,7808,394026,101148.0,"Karnataka, India",744.4671456667662,1.5523418333061618
Kerala,India,2020-09-20 04:22:56,10.450898,76.405749,126381,501,90085,35795.0,"Kerala, India",354.0139267719107,0.3964203479953474
Ladakh,India,2020-09-20 04:22:56,34.1526,77.5771,3635,48,2600,987.0,"Ladakh, India",1325.2445413414318,1.3204951856946354
Lakshadweep,India,2020-09-20 04:22:56,13.699997199999999,72.18333259999999,0,0,0,0.0,"Lakshadweep, India",0.0,
Madhya Pradesh,India,2020-09-20 04:22:56,23.541513000000002,78.289633,100458,1901,76952,21605.0,"Madhya Pradesh, India",117.68886841587171,1.89233311433634
Maharashtra,India,2020-09-20 04:22:56,19.449759,76.108221,1167496,31791,834432,301273.0,"Maharashtra, India",948.0720829266996,2.7230071880331925
Manipur,India,2020-09-20 04:22:56,24.738975,93.882541,8607,52,6629,1926.0,"Manipur, India",278.40448707685,0.6041594051353549
Meghalaya,India,2020-09-20 04:22:56,25.536934,91.278882,4445,32,2437,1976.0,"Meghalaya, India",132.02800359995368,0.7199100112485939
Mizoram,India,2020-09-20 04:22:56,23.309381,92.83821999999999,1548,0,973,575.0,"Mizoram, India",124.91486745144621,0.0
Nagaland,India,2020-09-20 04:22:56,26.06702,94.470302,5357,15,4129,1213.0,"Nagaland, India",238.1211675360437,0.2800074668657831
Odisha,India,2020-09-20 04:22:56,20.505428,84.418059,171341,682,137567,33092.0,"Odisha, India",369.61723504710267,0.3980366637290549
Puducherry,India,2020-09-20 04:22:56,11.882658000000001,78.86498,21913,462,16715,4736.0,"Puducherry, India",1550.219236499517,2.1083375165426914
Punjab,India,2020-09-20 04:22:56,30.841465000000003,75.40879,92833,2708,68463,21662.0,"Punjab, India",307.99194184020746,2.9170661295013627
Rajasthan,India,2020-09-20 04:22:56,26.583423,73.847973,111290,1308,92265,17717.0,"Rajasthan, India",137.33963585979478,1.1753077545152304
Sikkim,India,2020-09-20 04:22:56,27.571671000000002,88.472712,2303,24,1857,422.0,"Sikkim, India",333.646745893885,1.0421189752496742
Tamil Nadu,India,2020-09-20 04:22:56,11.006091,78.400624,530908,8685,475717,46506.0,"Tamil Nadu, India",682.0392581739452,1.6358766490616077
Telangana,India,2020-09-20 04:22:56,18.1124,79.0193,169169,1025,137508,30636.0,"Telangana, India",429.7694580752169,0.6059029727668781
Tripura,India,2020-09-20 04:22:56,23.746782999999997,91.743565,21484,235,14142,7107.0,"Tripura, India",515.2292895044695,1.093837274250605
Unknown,India,2020-09-20 04:22:56,,,0,0,0,0.0,"Unknown, India",,
Uttar Pradesh,India,2020-09-20 04:22:56,26.925425,80.560982,342788,4869,270094,67825.0,"Uttar Pradesh, India",144.09957679776872,1.4204114496423446
Uttarakhand,India,2020-09-20 04:22:56,30.156446999999996,79.197608,38007,464,26250,11293.0,"Uttarakhand, India",337.81423603426515,1.2208277422580052
West Bengal,India,2020-09-20 04:22:56,23.814082,87.979803,218772,4242,190021,24509.0,"West Bengal, India",219.63008816556015,1.9390049914979977
,Indonesia,2020-09-20 04:22:56,-0.7893,113.9213,240687,9448,174350,56889.0,Indonesia,87.99495967479899,3.925430122939752
,Iran,2020-09-20 04:22:56,32.427908,53.68804599999999,419043,24118,357632,37293.0,Iran,498.90256864763404,5.755495259436383
,Iraq,2020-09-20 04:22:56,33.223191,43.679291,315597,8491,249539,57567.0,Iraq,784.6279481910907,2.6904564999033576
,Ireland,2020-09-20 04:22:56,53.1424,-7.6921,32538,1792,23364,7382.0,Ireland,658.957964241536,5.507406724445263
,Israel,2020-09-20 04:22:56,31.046051000000002,34.851612,183602,1226,132449,49927.0,Israel,2121.2076749448706,0.6677487173342338
Abruzzo,Italy,2020-09-20 04:22:56,42.35122196,13.39843823,4137,474,2984,679.0,"Abruzzo, Italy",315.4210951676604,11.457577955039884
Basilicata,Italy,2020-09-20 04:22:56,40.63947052,15.80514834,631,28,438,165.0,"Basilicata, Italy",112.10423739804466,4.437400950871632
Calabria,Italy,2020-09-20 04:22:56,38.90597598,16.59440194,1810,98,1267,445.0,"Calabria, Italy",92.95727919693128,5.414364640883979
Campania,Italy,2020-09-20 04:22:56,40.83956555,14.25084984,10089,456,5060,4573.0,"Campania, Italy",173.8975457504466,4.519774011299434
Emilia-Romagna,Italy,2020-09-20 04:22:56,44.49436681,11.341720800000001,34225,4474,25313,4438.0,"Emilia-Romagna, Italy",767.4666782674292,13.072315558802044
Friuli Venezia Giulia,Italy,2020-09-20 04:22:56,45.6494354,13.76813649,4345,350,3314,681.0,"Friuli Venezia Giulia, Italy",357.54842744523626,8.055235903337168
Lazio,Italy,2020-09-20 04:22:56,41.89277044,12.48366722,14179,890,7751,5538.0,"Lazio, Italy",241.17710894319896,6.276888356019465
Liguria,Italy,2020-09-20 04:22:56,44.41149315,8.9326992,12407,1588,9386,1433.0,"Liguria, Italy",800.1212402620853,12.799226243249779
Lombardia,Italy,2020-09-20 04:22:56,45.46679409,9.190347404,104547,16917,78695,8935.0,"Lombardia, Italy",1039.175299540563,16.181239059944332
Marche,Italy,2020-09-20 04:22:56,43.61675973,13.5188753,7703,989,6093,621.0,"Marche, Italy",505.02500867059035,12.839153576528625
Molise,Italy,2020-09-20 04:22:56,41.55774754,14.65916051,586,23,459,104.0,"Molise, Italy",191.7432603552813,3.9249146757679183
P.A. Bolzano,Italy,2020-09-20 04:22:56,46.49933453,11.35662422,3281,292,2584,405.0,"P.A. Bolzano, Italy",616.3608970577737,8.899725693386163
P.A. Trento,Italy,2020-09-20 04:22:56,46.06893511,11.12123097,5689,405,4750,534.0,"P.A. Trento, Italy",1050.7593024243745,7.119001582000352
Piemonte,Italy,2020-09-20 04:22:56,45.0732745,7.680687483,34241,4154,27783,2304.0,"Piemonte, Italy",785.9919392269683,12.131655033439445
Puglia,Italy,2020-09-20 04:22:56,41.12559576,16.86736689,6944,578,4278,2088.0,"Puglia, Italy",172.34819199449598,8.323732718894009
Sardegna,Italy,2020-09-20 04:22:56,39.21531192,9.110616306,3167,141,1431,1595.0,"Sardegna, Italy",193.1579278002868,4.452162930217872
Sicilia,Italy,2020-09-20 04:22:56,38.11569725,13.362356699999998,5846,296,3318,2232.0,"Sicilia, Italy",116.92254891156628,5.063291139240507
Toscana,Italy,2020-09-20 04:22:56,43.76923077,11.25588885,13665,1152,9686,2827.0,"Toscana, Italy",366.38915112741415,8.430296377607025
Umbria,Italy,2020-09-20 04:22:56,43.10675841,12.38824698,2192,83,1638,471.0,"Umbria, Italy",248.52185053542166,3.7864963503649633
Valle d'Aosta,Italy,2020-09-20 04:22:56,45.73750286,7.320149366,1276,146,1082,48.0,"Valle d'Aosta, Italy",1015.3900020689764,11.442006269592474
Veneto,Italy,2020-09-20 04:22:56,45.43490485,12.33845213,25609,2158,20406,3045.0,"Veneto, Italy",522.0090120904537,8.426724979499395
,Jamaica,2020-09-20 04:22:56,18.1096,-77.2975,4758,60,1327,3371.0,Jamaica,160.68021968410363,1.261034047919294
Aichi,Japan,2020-09-20 04:22:56,35.035551,137.211621,5077,79,4554,444.0,"Aichi, Japan",67.22509708710224,1.5560370297419737
Akita,Japan,2020-09-20 04:22:56,39.748678999999996,140.408228,52,0,51,1.0,"Akita, Japan",5.3802936398721135,0.0
Aomori,Japan,2020-09-20 04:22:56,40.781541,140.828896,35,1,32,2.0,"Aomori, Japan",2.808152628711676,2.8571428571428568
Chiba,Japan,2020-09-20 04:22:56,35.510141,140.198917,3603,68,3174,361.0,"Chiba, Japan",57.56159314130373,1.887316125451013
Ehime,Japan,2020-09-20 04:22:56,33.624835,132.856842,114,6,108,0.0,"Ehime, Japan",8.512449457331346,5.2631578947368425
Fukui,Japan,2020-09-20 04:22:56,35.846614,136.22465400000002,244,9,215,20.0,"Fukui, Japan",31.773439748312693,3.6885245901639343
Fukuoka,Japan,2020-09-20 04:22:56,33.526032,130.666949,5000,89,4629,282.0,"Fukuoka, Japan",97.96854386806066,1.78
Fukushima,Japan,2020-09-20 04:22:56,37.378867,140.223295,218,2,180,36.0,"Fukushima, Japan",11.812395320774266,0.9174311926605504
Gifu,Japan,2020-09-20 04:22:56,35.778671,137.055925,597,10,552,35.0,"Gifu, Japan",30.05154065741898,1.6750418760469012
Gunma,Japan,2020-09-20 04:22:56,36.504478999999996,138.985605,644,19,480,145.0,"Gunma, Japan",33.15390412961735,2.950310559006211
Hiroshima,Japan,2020-09-20 04:22:56,34.605309000000005,132.788719,472,3,461,8.0,"Hiroshima, Japan",16.832033070665652,0.6355932203389829
Hokkaido,Japan,2020-09-20 04:22:56,43.385711,142.55231799999999,1933,106,1742,85.0,"Hokkaido, Japan",36.81870397781049,5.483704086911536
Hyogo,Japan,2020-09-20 04:22:56,35.039913,134.828057,2582,56,2349,177.0,"Hyogo, Japan",47.23582605068613,2.1688613477924092
Ibaraki,Japan,2020-09-20 04:22:56,36.303588,140.319591,623,16,568,39.0,"Ibaraki, Japan",21.780878765810805,2.5682182985553768
Ishikawa,Japan,2020-09-20 04:22:56,36.769464,136.771027,750,44,636,70.0,"Ishikawa, Japan",65.92543042713525,5.866666666666666
Iwate,Japan,2020-09-20 04:22:56,39.593287,141.361777,23,0,23,0.0,"Iwate, Japan",1.874771766915332,0.0
Kagawa,Japan,2020-09-20 04:22:56,34.217292,133.969047,94,2,82,10.0,"Kagawa, Japan",9.829068319344339,2.127659574468085
Kagoshima,Japan,2020-09-20 04:22:56,31.009484000000004,130.430665,377,12,354,11.0,"Kagoshima, Japan",23.52907400923563,3.1830238726790454
Kanagawa,Japan,2020-09-20 04:22:56,35.415312,139.338983,6327,136,5484,707.0,"Kanagawa, Japan",68.78468859572259,2.149517938991623
Kochi,Japan,2020-09-20 04:22:56,33.422519,133.367307,137,4,129,4.0,"Kochi, Japan",19.626691727707588,2.9197080291970803
Kumamoto,Japan,2020-09-20 04:22:56,32.608154,130.74523100000002,570,8,537,25.0,"Kumamoto, Japan",32.61677520804639,1.4035087719298245
Kyoto,Japan,2020-09-20 04:22:56,35.253815,135.443341,1672,25,1554,93.0,"Kyoto, Japan",64.7320106374206,1.4952153110047848
Mie,Japan,2020-09-20 04:22:56,34.508018,136.376013,469,5,388,76.0,"Mie, Japan",26.33526533481725,1.0660980810234542
Miyagi,Japan,2020-09-20 04:22:56,38.446859,140.927086,365,2,263,100.0,"Miyagi, Japan",15.825769121539741,0.547945205479452
Miyazaki,Japan,2020-09-20 04:22:56,32.193203999999994,131.299374,365,1,340,24.0,"Miyazaki, Japan",34.00723562169419,0.273972602739726
Nagano,Japan,2020-09-20 04:22:56,36.132134,138.045528,300,1,296,3.0,"Nagano, Japan",14.642789158478909,0.3333333333333333
Nagasaki,Japan,2020-09-20 04:22:56,33.235712,129.608033,236,3,227,6.0,"Nagasaki, Japan",17.79085791135328,1.2711864406779658
Nara,Japan,2020-09-20 04:22:56,34.317451,135.871644,552,9,527,16.0,"Nara, Japan",41.49992143583714,1.6304347826086956
Niigata,Japan,2020-09-20 04:22:56,37.521819,138.918647,162,0,144,18.0,"Niigata, Japan",7.287101919566588,0.0
Oita,Japan,2020-09-20 04:22:56,33.200697,131.43323999999998,158,2,151,5.0,"Oita, Japan",13.915383897258673,1.2658227848101269
Okayama,Japan,2020-09-20 04:22:56,34.89246,133.826252,148,1,146,1.0,"Okayama, Japan",7.832403500025933,0.6756756756756757
Okinawa,Japan,2020-09-20 04:22:56,25.768923,126.668016,2343,45,2139,159.0,"Okinawa, Japan",161.23393853979718,1.9206145966709347
Osaka,Japan,2020-09-20 04:22:56,34.620965000000005,135.507481,10001,192,9014,795.0,"Osaka, Japan",113.52693719171295,1.91980801919808
Port Quarantine,Japan,2020-09-20 04:22:56,,,887,1,514,372.0,"Port Quarantine, Japan",,0.11273957158962795
Saga,Japan,2020-09-20 04:22:56,33.286977,130.115738,243,0,243,0.0,"Saga, Japan",29.82652744347382,0.0
Saitama,Japan,2020-09-20 04:22:56,35.997101,139.347635,4424,100,4011,313.0,"Saitama, Japan",60.192990373883646,2.260397830018084
Shiga,Japan,2020-09-20 04:22:56,35.21582700000001,136.13806399999999,477,7,448,22.0,"Shiga, Japan",33.73544760998145,1.4675052410901468
Shimane,Japan,2020-09-20 04:22:56,35.07076,132.55406399999998,137,0,137,0.0,"Shimane, Japan",20.315980223802022,0.0
Shizuoka,Japan,2020-09-20 04:22:56,34.916975,138.40778400000002,519,2,494,23.0,"Shizuoka, Japan",14.244435612955355,0.3853564547206166
Tochigi,Japan,2020-09-20 04:22:56,36.689912,139.819213,385,1,313,71.0,"Tochigi, Japan",19.90703157720567,0.2597402597402597
Tokushima,Japan,2020-09-20 04:22:56,33.919178,134.242091,147,9,107,31.0,"Tokushima, Japan",20.192945656250128,6.1224489795918355
Tokyo,Japan,2020-09-20 04:22:56,35.711343,139.446921,24056,390,21208,2458.0,"Tokyo, Japan",172.8078612347702,1.6212171599600929
Tottori,Japan,2020-09-20 04:22:56,35.359069,133.863619,36,0,23,13.0,"Tottori, Japan",6.479971488125452,0.0
Toyama,Japan,2020-09-20 04:22:56,36.637464,137.26934599999998,410,25,374,11.0,"Toyama, Japan",39.29077280158543,6.097560975609755
Unknown,Japan,2020-09-20 04:22:56,,,8,0,8,0.0,"Unknown, Japan",,0.0
Wakayama,Japan,2020-09-20 04:22:56,33.911879,135.505446,236,5,227,4.0,"Wakayama, Japan",25.515361653222453,2.1186440677966103
Yamagata,Japan,2020-09-20 04:22:56,38.448396,140.102154,78,1,76,1.0,"Yamagata, Japan",7.237864050642778,1.2820512820512822
Yamaguchi,Japan,2020-09-20 04:22:56,34.201190000000004,131.573293,195,1,171,23.0,"Yamaguchi, Japan",14.355800037693177,0.5128205128205128
Yamanashi,Japan,2020-09-20 04:22:56,35.612364,138.61148899999998,181,6,168,7.0,"Yamanashi, Japan",22.3193366841111,3.3149171270718236
,Jordan,2020-09-20 04:22:56,31.24,36.51,4540,30,2672,1838.0,Jordan,44.49610610067096,0.6607929515418502
,Kazakhstan,2020-09-20 04:22:56,48.0196,66.9237,107262,1671,101877,3714.0,Kazakhstan,571.250326268605,1.557867651171897
,Kenya,2020-09-20 04:22:56,-0.0236,37.9062,36829,646,23777,12406.0,Kenya,68.4919278499869,1.7540525129653262
,"Korea, South",2020-09-20 04:22:56,35.90775700000001,127.766922,22975,383,20158,2434.0,"Korea, South",44.8124948665556,1.6670293797606093
,Kosovo,2020-09-20 04:22:56,42.602636,20.902977,12683,488,8788,3407.0,Kosovo,700.5765684949894,3.8476701095955215
,Kuwait,2020-09-20 04:22:56,29.311659999999996,47.481766,99049,581,89498,8970.0,Kuwait,2319.342906310011,0.5865783602055549
,Kyrgyzstan,2020-09-20 04:22:56,41.20438,74.766098,45335,1063,41484,2788.0,Kyrgyzstan,694.8754259340352,2.34476673651704
,Laos,2020-09-20 04:22:56,19.856270000000002,102.495496,23,0,22,1.0,Laos,0.3161270423868636,0.0
,Latvia,2020-09-20 04:22:56,56.8796,24.6032,1515,36,1248,231.0,Latvia,80.32013538316681,2.376237623762376
,Lebanon,2020-09-20 04:22:56,33.8547,35.8623,28297,286,11440,16571.0,Lebanon,414.5812095392503,1.0107078488885748
